Book ID,Price
OL6599991W,153.52
OL3983142W,112.27
OL12290461W,138.58
OL2766594W,83.7
OL2514955W,44.22
OL2684908W,33.98
OL8021884W,153.67
OL17100707W,118.66
OL11931819W,60.31
OL2367823W,20.29
OL4106490W,54.2
OL4983056W,39.72
OL20126121W,139.65
OL19888059W,42.62
OL19896016W,67.24
OL3860634W,46.67
OL1920542W,69.56
OL10482061M,149.42
OL23745436W,139.38
OL16543434W,41.06
OL20689844W,159.76
OL5593542W,149.11
OL2073446W,27.56
OL15132592W,45.08
OL4639547W,60.6
OL19379576W,26.64
OL4096159W,141.63
OL5363017W,77.19
OL19967981W,99.44
OL17886163W,52.53
OL18659372W,26.57
OL9622843M,22.83
OL465803W,53.48
OL23881197W,33.1
OL15305051W,33.65
OL15674780W,54.65
OL20934842W,110.44
OL3454805W,115.51
OL10590705M,64.4
OL15107729W,127.13
OL11954999M,87.14
OL5733105W,61.9
OL8145502M,143.68
OL762991W,120.74
OL3258018W,121.19
OL18451454W,113.9
OL12771940M,127.03
OL9545677M,75.49
OL2073390W,60.25
OL2708441W,131.25
OL17702715W,38.65
OL5107958W,99.02
OL19498014W,110.56
OL2728779W,119.16
OL19463403W,74.86
OL20658013W,49.64
OL11999655W,89.36
OL2764614W,80.22
OL2370998W,91.19
OL2035527W,168.67
OL13658576W,87.69
OL9912323W,63.89
OL1439452W,100.12
OL3899649W,35.35
OL1891411W,74.14
OL2216842W,129.2
OL19835201W,102.35
OL2540519W,151.98
OL23231396W,118.6
OL2161229W,71.32
OL20869743W,65.89
OL4649557W,33.28
OL2446963W,129.9
OL512957W,46.16
OL16923270W,64.52
OL4865270W,167.69
OL2098146W,68.6
OL2663774W,157.69
OL4151882W,80.96
OL8924892M,68.66
OL6599993W,54.94
OL4099212W,88.43
OL15325223W,120.79
OL5837497W,135.86
OL18176707W,34.2
OL8606469M,103.98
OL24934822W,60.81
OL4456545W,35.25
OL20625771W,139.16
OL9029717W,74.33
OL20002688W,85.62
OL14927489W,57.77
OL12017996W,36.39
OL8273320W,160.46
OL10531951W,51.46
OL15411868W,152.5
OL20366189W,129.22
OL2041282W,152.08
OL17930014W,154.97
OL3234816W,92.34
OL8469445M,56.83
OL3820157W,161.49
OL23881161W,87.66
OL2569418W,54.38
OL19503592W,132.12
OL1520944W,118.66
OL19739942W,26.49
OL11502483M,83.22
OL2754225W,57.74
OL5800878W,63.5
OL18009003W,73.89
OL3813063W,67.29
OL4461489W,157.59
OL2847568W,154.17
OL2817548W,109.98
OL1703034W,108.92
OL15238954M,79.23
OL2042019W,55.03
OL2042094W,138.98
OL19840164W,144.82
OL15906463W,44.69
OL5441458W,140.93
OL19542760W,130.61
OL2031859W,69.53
OL10474482M,128.11
OL9912318W,37.9
OL16924777W,72.34
OL8662840W,28.84
OL19250582W,153.55
OL10581836W,163.37
OL4804988W,23.63
OL16988656W,150.44
OL4010468W,59.62
OL1704945W,142.6
OL11169468M,91.22
OL2438791W,35
OL9507410W,153.49
OL15090296W,103.49
OL17985814W,153.04
OL18774676W,129.55
OL1840920W,143.02
OL2766404W,39.13
OL22539382W,144.46
OL4810886W,161.56
OL3148762W,135.98
OL5742986W,125.48
OL12564381M,154
OL20716121W,162.59
OL11004178W,116.4
OL20993631W,91.05
OL136530W,54.05
OL19378085W,61.35
OL4475748W,161.6
OL1633809W,51.65
OL5747140W,46.43
OL4798786W,63.26
OL21379882W,138.38
OL556938W,25.7
OL9054090M,73.04
OL4827143W,26.79
OL7801172W,37.68
OL11231015W,153.48
OL8021676W,157.99
OL556931W,150.18
OL4642487W,166.92
OL2706148W,26.88
OL23882127W,124.38
OL20995869W,35.73
OL2622608W,107.34
OL4472845W,38.46
OL16946830W,146.83
OL7941532W,64.69
OL21471800W,163.21
OL7948072W,35.94
OL15238277M,149.77
OL13289548W,65.31
OL16980593W,75.06
OL8531029W,152.85
OL2437239W,51.03
OL19553742W,167.05
OL11545344M,116.73
OL21459174W,75.61
OL1809567W,117.19
OL1821395W,75.64
OL15056284W,75.04
OL20643773W,157.1
OL1970755W,25.65
OL13644599W,33.02
OL10966401M,168.88
OL6017458W,145.72
OL2999591W,102.4
OL8405039M,71
OL4865272W,61.12
OL5293528W,146.09
OL10762978W,81.4
OL5606555W,43.3
OL19503918W,118.25
OL13263508W,119.49
OL2622609W,147.81
OL19553939W,121.38
OL10482142M,44.82
OL5841511W,44.11
OL2964262W,151.58
OL17714550W,29.76
OL5742975W,64.37
OL16921796W,94.61
OL23881159W,67.47
OL17973513W,78.73
OL2960427W,124.59
OL11802980W,25.17
OL16918666W,122.45
OL5106543W,35.72
OL21509742W,133.82
OL5264703W,97.96
OL4650989W,159.35
OL16920748W,76.29
OL5760387W,111.75
OL2693273W,142.71
OL3165927W,152.07
OL18169561W,156.7
OL2919290W,39.83
OL8342183W,56.48
OL21053819W,110.33
OL15625221W,109.92
OL16929714W,33.73
OL4788471W,135.6
OL17623448W,70.83
OL1849561W,55.6
OL5971299W,91.68
OL10932660M,112.58
OL15146169W,66.96
OL10081757M,78.8
OL1704944W,26.38
OL16931094W,28.48
OL5352988W,138.08
OL1821557W,88.26
OL2685209W,83.74
OL17380053W,137.24
OL18156625W,49.73
OL5748935W,168.09
OL2892060W,30.12
OL2217644W,47.71
OL19159667W,21.14
OL21235759W,89.34
OL20447862W,156.77
OL4982105W,20.26
OL9252810M,43.58
OL2552807W,70.13
OL2776220W,85.01
OL4804606W,152.82
OL4635079W,78.56
OL4390776W,149.81
OL23881147W,166.09
OL18967285W,163.49
OL114726W,126.66
OL19839985W,101.49
OL9196976W,47.67
OL5800866W,157.79
OL5910962W,126.88
OL3776638W,137.87
OL21541824W,120.93
OL5745488W,42.44
OL3416842W,26.08
OL12089836M,116.11
OL17530575W,82.88
OL2560117W,45.13
OL5857743W,130.57
OL2620983W,96.27
OL10995524W,111.79
OL1840922W,28.05
OL10340154M,28.23
OL2105803W,144.08
OL11957339W,81.75
OL9888874W,56.66
OL5330265W,157.92
OL12678551M,150.03
OL2020488W,26.46
OL9259599M,134.77
OL2362597W,133.57
OL7914162W,145.15
OL13686718W,150.9
OL7834101W,27.13
OL2024481W,79.65
OL17445773W,117.49
OL2645763W,113.6
OL3669817W,117.31
OL4137325W,157.63
OL5268454W,41.22
OL19968549W,118.83
OL16617429W,130.02
OL11299265M,121.59
OL19892757W,112.01
OL10998751M,169.73
OL4618099W,120.32
OL16139728W,36.33
OL4054351W,43.28
OL2005437W,77.74
OL19941765W,24.86
OL16052568W,61.25
OL4985582W,30.32
OL5105654W,167.11
OL4618062W,83.16
OL10561974W,69.56
OL151990W,77.85
OL17309495W,159.48
OL10058212W,26.32
OL4093782W,95.2
OL1686253W,151.13
OL5588319W,28.65
OL15740301W,39.9
OL2033697W,43.96
OL16142392W,153.97
OL8495865M,141.6
OL15233307M,41.29
OL15711065W,41.56
OL4275358W,106.16
OL16502802W,145.76
OL19888057W,40.07
OL16975642W,125.33
OL1905859W,24.1
OL4890379W,20.13
OL2677971W,122.21
OL2648527W,124.04
OL11955000M,54.9
OL17579141W,45.06
OL13594505W,112.3
OL11310990W,49.69
OL1915445W,36.79
OL15455508W,95.38
OL12489969W,107.11
OL4812899W,118.61
OL16548051W,80.15
OL3529732W,157.1
OL13400145W,87.42
OL10546891M,127.98
OL13847642W,30.2
OL18357824W,57.92
OL11627035W,61.07
OL17387559W,42.18
OL19613636W,31.04
OL23412068W,168.65
OL10900012M,83.1
OL4966148W,72.42
OL5372402W,157.02
OL4091433W,23.89
OL2589582W,37.63
OL4896027W,114.77
OL7801125W,104.91
OL13310429W,140.71
OL20314223W,24.36
OL12444574W,41.09
OL16419781W,146.69
OL3769056W,143.86
OL23880800W,115.06
OL12005013W,114.57
OL24426010W,99.64
OL9257760M,153.73
OL4280544W,153.72
OL18021253W,133.65
OL8570525W,168.84
OL2836166W,115.78
OL24853147W,161.43
OL8413527W,86.02
OL24165W,24.99
OL23180503W,165.03
OL602731W,103.35
OL4440079W,108.21
OL16919561W,31.83
OL18345227W,121.37
OL16806242W,135.16
OL2034630W,56.64
OL16438640W,164.8
OL21397937W,20.71
OL4832084W,158.07
OL11512535M,107.46
OL8408274W,23.99
OL4645624W,117.43
OL2763055W,40.44
OL8834106W,134.16
OL9653303M,89.56
OL12034937W,130.71
OL15231390M,113.95
OL12158879M,41.43
OL5748933W,43.94
OL8096120M,25.49
OL16924969W,36.18
OL3208568W,132.91
OL20643771W,119.08
OL23722128W,139.4
OL15425517W,28.24
OL5972548W,54.58
OL6599992W,87.41
OL15144060W,43.11
OL19904646W,94.26
OL19130510W,51.41
OL18415957W,53.55
OL6720472W,86.54
OL3469866W,45.54
OL10334201M,111.06
OL18443748W,81.1
OL2761396W,66.9
OL4095903W,63.55
OL16789590W,126.72
OL2851997W,98.05
OL5607505W,22.12
OL516118W,98.28
OL18587222W,80.16
OL19905224W,40.35
OL14246417M,54.23
OL22845701W,127.45
OL5560388W,56
OL8157141M,32.11
OL18005081M,105.99
OL11031919W,59
OL21406456W,135.92
OL4445876W,164.69
OL4956867W,108.26
OL16927812W,79.83
OL8478558M,161.48
OL11562888M,81.4
OL20035846W,109.65
OL19250482W,111.74
OL3338081W,48.99
OL2839621W,162.49
OL4978999W,120.64
OL24053782W,163.92
OL10765800M,25.74
OL12331746W,38.33
OL3535780W,124.03
OL12880093W,26.98
OL1840926W,108.42
OL16342366W,147.27
OL26195480W,63.01
OL17770876W,46.59
OL2940028W,59.13
OL5602397W,122.54
OL16615657W,169.33
OL8542004M,105.52
OL20027324W,84.03
OL2707355W,88.71
OL2013879W,136.26
OL18604120W,109.31
OL10360074M,56.57
OL5365983W,45.7
OL17483019W,42.05
OL5859105W,64.52
OL6431071W,119.14
OL2033358W,143.85
OL8790706M,112.82
OL17433980W,55.02
OL15059013W,40.91
OL1423868W,26.36
OL18321561W,162.14
OL19840116W,61.03
OL6902598W,108.56
OL16588944W,101.64
OL4656219W,67.04
OL16626317W,24.81
OL3943830W,163.42
OL15153931W,123.03
OL6442784W,149.38
OL7565376W,74.73
OL10152647M,72.88
OL19841386W,108.16
OL7941443W,59.63
OL6570540W,127.85
OL5836698W,139.74
OL114438W,108.32
OL15748423W,29.36
OL19312365W,62.23
OL8206058W,120.06
OL24163351W,49.79
OL2706384W,72.69
OL4809699W,75.22
OL16995985W,75.5
OL4993738W,29.2
OL12145089M,35.77
OL4290912W,151.85
OL15270942W,89.25
OL9029718W,99.02
OL9257032M,136.06
OL17048484W,43.64
OL69300W,21.5
OL1631817W,86.53
OL4831623W,151.56
OL16149239W,166
OL5752587W,62.37
OL4649234W,140.28
OL282801W,117.78
OL2033651W,147.51
OL9287350M,61.65
OL6119305W,69.14
OL19908315W,152.09
OL17879250W,116.45
OL17411917W,92.26
OL16027413W,150.29
OL5960879W,89.14
OL27301168W,23.86
OL7809779M,53.46
OL4975925W,150.89
OL12056317M,78.14
OL4172693W,169.07
OL13152644W,167.04
OL20559890W,152.08
OL8412799W,36.91
OL17481053W,22.17
OL8862191W,62.77
OL4656055W,41.06
OL24311175W,28.11
OL9259601M,110.37
OL9257745M,36.29
OL19040189W,75.7
OL4440073W,104.23
OL634617W,104.92
OL8407852W,153.06
OL5118203W,31.81
OL8900933M,91.81
OL2836167W,59.85
OL23019042W,121.99
OL18156626W,31.86
OL17839838W,50.7
OL8701523W,92.66
OL8408069W,129.11
OL8848716M,72.95
OL2702470W,164.32
OL71574W,80.07
OL21203069W,162.18
OL9428657W,92.19
OL17772246W,169.77
OL8807025M,109.42
OL13389722W,57.96
OL22063125W,124.11
OL18174879W,148.7
OL9053711M,144.63
OL20294022W,94.05
OL3291427W,157.3
OL6340694W,122.53
OL2371003W,78.77
OL1940453W,167.08
OL13171612M,91.87
OL16996261W,64.8
OL312586W,104.85
OL3338901W,87.15
OL13499718W,76.09
OL15598043W,165.26
OL4957529W,46.4
OL5740519W,96.43
OL3274569W,63.08
OL15335059W,34.59
OL13150376W,82.39
OL4136865W,117.83
OL5756901W,59.96
OL16308345W,82.56
OL4778004W,95.25
OL3950709W,30.51
OL74740W,117.57
OL5754919W,153.84
OL17008491W,79.73
OL4081365W,25.03
OL4960610W,52.01
OL20691082W,97.58
OL15134062W,25.35
OL17538799W,162.34
OL9077897W,118.64
OL2005438W,76.95
OL19849158W,74.75
OL17825040W,27.43
OL15306084W,164.27
OL10482397M,95.89
OL15146168W,166.37
OL9896760W,99.87
OL16955880W,160.27
OL19845772W,82.49
OL16960909W,76.48
OL12312600M,144.17
OL7943618W,79.07
OL10169064M,118.07
OL10482808M,111.63
OL2912918W,158.42
OL18611875W,68.54
OL4045656W,137.94
OL21390038W,76.86
OL9243648W,140.25
OL1859513W,38.11
OL187195W,96.18
OL9283614M,114.42
OL5740828W,33.76
OL5800893W,90.69
OL8801066M,135.32
OL13360735W,65.81
OL15129079W,60.9
OL3544272W,36.07
OL2024491W,116.26
OL23708390W,160.03
OL11991068W,62.58
OL3274571W,149.98
OL4123474W,22.9
OL9972550M,50.48
OL2968752W,66.78
OL10649753M,105.41
OL20607656W,102.79
OL20605881W,76.58
OL18508414W,150.21
OL25733716W,77.89
OL8372191M,168.39
OL12110361M,121.27
OL17794712W,155.4
OL9810460W,115.02
OL16983969W,157.49
OL18318099W,86.09
OL23613585W,86.05
OL5299437W,132.29
OL9356503M,72.66
OL19809010W,166.94
OL6221552W,107.26
OL1921636W,136.8
OL1921634W,102.34
OL5369938W,141.09
OL4487432W,161.97
OL4110076W,106.19
OL7770337W,32.29
OL117992W,100.64
OL2098141W,114.08
OL19477516W,101.04
OL5099364W,106.77
OL19733952W,47.15
OL3364184W,134.12
OL712918W,56.58
OL8996159M,84.94
OL1915449W,122.06
OL2148171W,103.2
OL3752432W,161.07
OL5963150W,114.12
OL8413491W,62.14
OL5899032W,25.6
OL6224082W,36.58
OL21375352W,68.31
OL5800885W,55.04
OL23671655W,78.43
OL19548234W,46.28
OL17383635W,133.31
OL11517541W,77.55
OL7834102W,74.74
OL8273533W,116.23
OL18072786M,115.24
OL13591543W,27.76
OL19809340W,48.31
OL2772132W,132.75
OL664464W,119.42
OL19181884W,114.04
OL16439695W,60.5
OL11210314W,123.18
OL2732378W,67.02
OL19707992W,142.48
OL9529161M,21.56
OL250401W,76.84
OL8961041W,158.18
OL16942751W,91.59
OL16446029W,142.52
OL1137909W,72.7
OL15981534W,79.74
OL8341472W,101.03
OL23898341W,84.81
OL128013W,124.76
OL21420674W,92.57
OL5615476W,24.9
OL4127289W,29.78
OL8407744W,76.36
OL8842074W,115.17
OL7156187W,135.89
OL16986559W,126.19
OL12830304W,29.49
OL19542367W,149.45
OL2926377W,118.11
OL4655276W,42.79
OL15200901W,60.11
OL2451827W,143.93
OL7559678W,77.12
OL13614454W,51.05
OL19888575W,168.95
OL8886515W,47.74
OL19585890W,120.39
OL15148411W,70.65
OL12489960W,32.13
OL4774025W,123.52
OL20519779W,147.34
OL13589128W,127.09
OL16636711W,121.28
OL5369113W,135.33
OL9307047W,49.07
OL11523045M,41.34
OL15403167W,46.82
OL21078548W,100.62
OL16355299W,101.08
OL11301025M,36.88
OL5755241W,144.01
OL5447442W,64.44
OL11506959M,61.85
OL10330791M,46.1
OL23216686W,159.18
OL9251872M,51.08
OL10168645M,128.4
OL1880336W,148.15
OL19548305W,98.79
OL5760385W,70.75
OL18160599W,164.39
OL25379890W,36.52
OL3456225W,56.21
OL24942142W,51.54
OL3365887W,43.89
OL2074327W,51.57
OL15393423W,21.68
OL15444325W,82.75
OL5355589W,153.82
OL25353665W,123.68
OL3524186W,47.69
OL2461636W,57.31
OL10900072M,56.51
OL17794722W,28.6
OL4086434W,27.19
OL13565162W,165.97
OL2849827W,160.88
OL10525658M,140.58
OL4483602W,86.56
OL2998911W,28.87
OL10335882M,124.43
OL20674879W,62.87
OL15134630W,27.12
OL19542175W,114.82
OL15027916W,121.12
OL1387035W,45.65
OL17630842W,84.31
OL17590231W,142.37
OL21464101W,57.13
OL21454903W,21.15
OL11029260W,83.78
OL18249948W,160.57
OL8770601M,115.55
OL15231388M,68.88
OL4109601W,133.36
OL2538854W,73.21
OL16503970W,90.51
OL20864455W,87.32
OL16594003W,66.98
OL19889510W,26.52
OL13617980W,59.32
OL9559046M,132.01
OL17476795W,127.12
OL2994346W,104.93
OL1752517W,107.36
OL20909019W,36.38
OL20293448M,61.29
OL518710W,35.26
OL16850148W,50.6
OL5133439W,104.93
OL16934709W,25.45
OL4302504W,50.02
OL21407515W,158.74
OL2055350W,158.09
OL3703340W,27.17
OL10967032M,136.69
OL4444161W,140.58
OL18535779W,99.44
OL4641859W,48.96
OL15642195W,82.2
OL66288W,96.2
OL6214232W,34.72
OL8715347M,56.67
OL16803565W,154.98
OL2036825W,54.99
OL8660081W,164.73
OL2776876W,63.62
OL9436611W,118.8
OL12142932W,166.84
OL2912930W,130.54
OL20159W,146.77
OL9767329W,116.77
OL20694793W,20.1
OL3488689W,162.52
OL1866475W,56.27
OL23611888W,28.97
OL22782610W,42.94
OL3972231W,102.8
OL19079380W,49.79
OL15400605W,61.68
OL20577673W,28.46
OL6221553W,136.95
OL19167735W,169.74
OL16431609W,101.78
OL21466875W,129.01
OL16997356W,149.73
OL1866614W,20.13
OL2073352W,63.71
OL2033615W,79.48
OL2905216W,44.22
OL18156044W,89.84
OL8977846W,28.34
OL5369688W,157.81
OL20667921W,126.48
OL18977918W,108.81
OL21423727W,58.33
OL2362594W,40.97
OL4089101W,129.01
OL16803679W,148.86
OL9690848M,83.78
OL1643768W,144.12
OL2574177W,78.1
OL2098139W,30.72
OL11404349M,46.29
OL19888063W,130.62
OL12281160M,102.52
OL10899974M,166.81
OL8157130M,58.87
OL21368231W,162.61
OL11008096M,23.09
OL12469050W,140.46
OL12006371W,145.2
OL9965432M,130.99
OL10459577M,112.32
OL3515516W,83.58
OL3972609W,116.66
OL19556744W,33.01
OL556935W,139.88
OL5706493W,20.64
OL11511110W,65.58
OL15111555W,66.81
OL8097002W,20.71
OL20428333W,141.89
OL9817439W,156.28
OL639543W,28.8
OL4454334W,40.61
OL19414356W,91
OL5748851W,105.91
OL14908300W,114.22
OL2697891W,33.58
OL2439766W,49.54
OL4476349W,24.03
OL15185002W,58.36
OL8273853W,159.21
OL9896648M,59.16
OL10340093M,83
OL15396791W,97.48
OL18709899W,130.22
OL16922902W,75.5
OL9405513W,118.64
OL16807781W,45.55
OL5096525W,49.54
OL4642753W,22.36
OL4709875W,101.72
OL5991500W,128.65
OL16920949W,113.74
OL3593330W,80.78
OL12999513W,108.39
OL3231955W,88.86
OL18312683W,141.36
OL16821593W,139.54
OL15569151W,139.33
OL23866207W,130.18
OL9738936M,71.47
OL22953516W,99.21
OL19547255W,167.13
OL5123697W,51.63
OL2635385W,88.85
OL5006999W,42.44
OL15165680W,106.42
OL4830264W,157.3
OL5100762W,106.81
OL18803469W,42.39
OL8856113W,42.64
OL9961917M,91.89
OL71570W,74.78
OL16686391W,92.32
OL19836945W,116.47
OL1704942W,94.05
OL10449222W,28.53
OL20583328W,42.94
OL15238938M,69.32
OL15270927W,93.82
OL23243085W,80.95
OL7806656M,167.83
OL1866607W,64.28
OL19547353W,71.84
OL9263520M,92.12
OL15680070W,99.55
OL13302589W,42.31
OL2662932W,43.37
OL18590232W,64.02
OL2934140W,77.83
OL22581578W,107.22
OL19542973W,128.51
OL2975957W,39.44
OL6735845W,153.39
OL5742984W,67.17
OL5473638W,30.7
OL4119288W,46.56
OL832964W,105.25
OL20805712W,62.49
OL6044433W,165.49
OL4328017W,147.21
OL8408328W,87.96
OL1994131W,130.57
OL1866612W,151.53
OL17506029W,56.18
OL4639524W,99.56
OL5256109W,131.64
OL6969650W,36.46
OL9347244W,117.21
OL2759411W,92.57
OL15498056W,160.35
OL4072567W,139.5
OL2945000W,45.7
OL13592096W,139.16
OL8021876W,83.82
OL4977069W,108.42
OL11129155M,73.27
OL62220W,166.81
OL2490482W,44.55
OL23935648W,42.26
OL12329251M,92.51
OL4133308W,145.07
OL8407853W,35.69
OL5273443W,169.13
OL12859248W,130.63
OL8833948W,20.1
OL2932403W,130.71
OL12029285M,134.62
OL4638674W,117.95
OL12281156M,69.25
OL8096198M,74.56
OL11045171M,41.41
OL16636563W,126.86
OL13068520M,136.32
OL12678629M,33.4
OL12232992M,83.65
OL19443780W,49.05
OL12237600M,34.51
OL3509138W,128.71
OL17382368W,86.48
OL1969757W,77.64
OL15167654W,93.82
OL1686099W,161.35
OL17494421W,31.87
OL5756902W,29.31
OL5900127W,104.95
OL22984658W,101.3
OL17732446W,118.82
OL3456222W,124.93
OL9264904M,112.82
OL4977681W,90.66
OL13150565M,57.09
OL17446215W,116.36
OL17505592W,54.69
OL3372615W,105.87
OL9726678M,70
OL11358988W,48.33
OL8951732W,69.55
OL9587068M,109.75
OL5735322W,161.79
OL2031871W,155.74
OL16084878W,56.87
OL8843803W,88.61
OL6017205W,74.09
OL2760508W,41.01
OL10424487M,31.16
OL3815363W,145.99
OL15269313W,114.18
OL19555950W,34.2
OL16955265W,131.34
OL24812572W,46.17
OL8370041M,130.7
OL5910334W,153.92
OL17410806W,102.93
OL1821393W,45.44
OL6986649W,89.11
OL6272171W,21.78
OL1927789W,77.94
OL5854640W,108.5
OL2042243W,153.19
OL3641878W,148.73
OL3972616W,129.39
OL19577296W,27.16
OL20580766W,79.3
OL15595920W,109.98
OL10459472M,111.5
OL4290902W,152.88
OL4986427W,50.17
OL3256828W,57.22
OL11361536W,156.71
OL9479758W,107.72
OL3463083W,26.19
OL17463490W,122.73
OL15277295W,115.43
OL6220820W,88.83
OL16543480W,135.89
OL15170160W,74.01
OL5202054W,70.57
OL1915451W,127.06
OL8534821W,153.09
OL9824572M,126.73
OL11749909W,147.5
OL2951115W,105.12
OL3506738W,102.97
OL8788787W,118.84
OL25682504W,143.08
OL10531950W,67.66
OL103145W,96.07
OL17500367W,129.23
OL4087052W,92.45
OL12029297M,53.17
OL17092722W,157.26
OL4923487W,79.66
OL16634309W,124.59
OL9625811M,74.56
OL10546890M,115.6
OL15162577W,97.57
OL16350100W,105.94
OL18768983W,77.58
OL17398636W,50.58
OL8624683W,160.47
OL5966527W,38.31
OL16942556W,169.02
OL19547664W,32.5
OL16803645W,164.58
OL2024483W,128.87
OL3537116W,39.2
OL16976274W,141.33
OL8206057W,162.63
OL5752589W,50.59
OL9963905M,96.51
OL8096480M,138.51
OL8720755M,93.4
OL16662438W,21.63
OL12233920W,111.97
OL1836035W,34.84
OL15716035W,20.1
OL1320160W,23.41
OL3400148W,73.48
OL17819346W,94.9
OL8225081M,33.12
OL1704943W,36.86
OL16260498W,109.39
OL18958797W,155.97
OL16964756W,97.71
OL13534548W,56.57
OL8582438M,78.32
OL15163158W,70.26
OL21398693W,70.59
OL18735646W,119.61
OL1840921W,132.06
OL6216089W,160.46
OL27124W,146.91
OL9203438M,94.99
OL16404789W,141.36
OL16952773W,122.56
OL16920145W,59.73
OL9560445M,85.05
OL8167555W,164.2
OL12310027M,52.39
OL23321120W,34.65
OL23707260W,158.45
OL24792427W,151.67
OL2024492W,158.14
OL8977897W,135.02
OL13750481W,38.41
OL11390083M,168.28
OL1686100W,100.59
OL15936047W,166.77
OL2036723W,70.26
OL4335279W,33.72
OL18886105W,37.58
OL11516332W,142.68
OL24761980W,144.37
OL2932408W,130.31
OL18448414W,103.45
OL17663222W,136.22
OL4093251W,50.14
OL4685609W,84.28
OL4358227W,52.49
OL9805198M,52.31
OL18718104W,63.1
OL11774943M,117.5
OL16479105W,140.48
OL1906056W,119.08
OL15151785W,118.4
OL25125613W,46.08
OL8854813M,125.46
OL17389190W,67.56
OL17454030W,85.36
OL10073599M,115.73
OL2716311W,61.99
OL23387368W,149.92
OL9290393M,98.64
OL13363595W,160.21
OL4344894W,34
OL8478556M,81.38
OL1942542W,74.71
OL2589927W,87.57
OL8344941W,48.44
OL5898714W,28.3
OL19572830W,101.47
OL4827140W,108.07
OL10599235M,98.14
OL16491348W,102.29
OL8900984M,79.64
OL21398412W,114.77
OL3236493W,108.08
OL18822368W,69.73
OL4976246W,82.78
OL2923572W,105.18
OL20188760W,133.75
OL362337W,151.06
OL4519651W,116.1
OL2529483W,29.93
OL16799439W,133.84
OL16932185W,137.39
OL12301426M,112.24
OL11465965M,23.88
OL19612354W,121.26
OL8408205W,86.99
OL2098171W,159.72
OL16928322W,127.68
OL5649926W,111.29
OL2036138W,22.36
OL15238935M,39.78
OL23881148W,98.15
OL12489972W,67.85
OL2937773W,58.6
OL9098721M,96.79
OL4972602W,41.62
OL25622892W,87.65
OL2098150W,134.67
OL5856170W,92.65
OL16155431W,116.68
OL19888058W,29.07
OL8833947W,117.91
OL15598069W,39.29
OL16712034W,149.85
OL16355516W,73.87
OL12445292W,138.34
OL9888303W,137.61
OL23881215W,139.95
OL9260430M,140.09
OL2037264W,104
OL6285704W,61.36
OL16595538W,166.43
OL19142557W,27.64
OL20416966W,100.03
OL20641927W,100.03
OL1941218W,138.68
OL12332431W,84.85
OL7788495M,82.06
OL8574262M,80.74
OL2033633W,152.26
OL1520546W,35.87
OL9476757M,132.48
OL19855206W,149.59
OL2709706W,141.9
OL8444768W,96.26
OL16984263W,148.2
OL3262352W,21.03
OL283004W,81.49
OL516117W,97.58
OL4649580W,133.63
OL15305333W,37.54
OL23911280W,139.76
OL4107813W,91.61
OL8215079M,75.79
OL23900596W,90.67
OL1996651W,33.64
OL11094728M,112.47
OL22633578W,84.02
OL16796054W,155.7
OL9836554M,105.9
OL23672366W,105.51
OL6300107W,115.61
OL1940529W,75.56
OL6726762W,112.96
OL2098149W,97.89
OL15706174W,40.06
OL8407941W,131.8
OL3352614W,115.62
OL3353128W,78.85
OL21413212W,97.02
OL25626783W,55.36
OL21487240W,124.51
OL20036343W,51.06
OL2619440W,163.08
OL16032418W,120.03
OL4966146W,54.16
OL8054185W,137.8
OL5804362W,67.92
OL1686258W,33.13
OL17671702W,44.76
OL5721026W,26.58
OL23243070W,164.06
OL13268026M,65.63
OL11698468W,156.77
OL9842393W,118.77
OL6090648W,116.27
OL5738899W,120.69
OL4805264W,79.13
OL4958358W,102.43
OL12130794M,143.37
OL19262287W,161.18
OL17996554W,51.63
OL19575814W,167.64
OL24449333W,157.29
OL16931793W,165.35
OL15827701W,122.91
OL20775264W,84.1
OL5913591W,116.05
OL2446970W,29.06
OL4956868W,101.95
OL13066449W,53.17
OL16577550W,99.11
OL18777423W,116.05
OL10298264M,104.82
OL6068771W,103.21
OL9518725W,56.67
OL2098192W,41.16
OL8167681W,98.29
OL5680413W,134.75
OL339264W,22
OL2995031W,23.68
OL1907567W,157.38
OL4326203W,162.67
OL11540468M,54.18
OL15238941M,162.82
OL8628450M,132.98
OL21363887W,150.45
OL8205689W,116
OL3798797W,37.35
OL18327427W,71.01
OL17466707W,135.98
OL1934857W,63.88
OL22818542W,106.56
OL2932406W,124.65
OL15055924W,153.07
OL16793642W,102.79
OL20723111W,55.02
OL17035948W,40.47
OL10470607M,61.28
OL19858949W,119.18
OL12233935W,90.66
OL8225448W,37.03
OL9938366M,117.9
OL15231406M,67.94
OL13517503W,100.64
OL5836699W,116.91
OL19192905W,154.77
OL15140461W,32.04
OL21411991W,152.86
OL15367577W,153.79
OL2673719W,93.57
OL16054043W,21.23
OL11453874W,74.03
OL18169560W,131.28
OL16355515W,104
OL11304905M,67.13
OL19830218W,134.91
OL17496972W,132.61
OL2762185W,92.15
OL5353059W,62.11
OL17423515W,155.56
OL16967258W,118.1
OL20657876W,47.87
OL16987368W,62.62
OL9291428M,43.5
OL11540465M,134.2
OL9289341M,110.98
OL16184727W,29.37
OL1979694W,102.56
OL8207013W,44.54
OL15056287W,58.59
OL1910212W,58.34
OL282867W,169.73
OL15888729W,92.96
OL14930155W,34.62
